#id: 243
#name: S.cerevisiae - Whole organism, SC (GPM,Aug,2014)
#score: 22.88
#weight: 90%
#description: abundance based on Spectral counting, from<a href="http://www.thegpm.org/" target="_blank">GPM,Aug,2014</a><br/><b>Interaction consistency score</b>: 22.88&nbsp<b>Coverage</b>: 79
#organ: WHOLE_ORGANISM
#integrated: false
#coverage: 79
#publication_year: 2014
#filename: 4932-GPM_201408.txt
#
#internal_id	string_external_id	abundance	raw_spectral_count
629098	4932.YBR052C	125	2974
633637	4932.YMR095C	5.08	118
633270	4932.YLR364W	40.3	467
632460	4932.YKL010C	11.6	1669
631846	4932.YIL036W	36.0	1434
631440	4932.YGR261C	22.7	2062
630788	4932.YFL037W	436	14378
632139	4932.YJL091C	1.37	72
630757	4932.YFL012W-A	0.047	6
634168	4932.YNL260C	6.75	157
632584	4932.YKL124W	2.94	166
630177	4932.YDR324C	29.5	3041
629306	4932.YBR235W	1.92	145
630889	4932.YGL004C	8.18	406
629518	4932.YCR067C	6.74	559
630159	4932.YDR311W	10.4	698
630823	4932.YFR004W	179	3691
634345	4932.YOL011W	1.2	117
631691	4932.YHR129C	2.14	77
632159	4932.YJL111W	161	11625
629792	4932.YDL219W	29.3	560
634622	4932.YOR100C	12.1	432
633725	4932.YMR173W-A	10.6	289
635034	4932.YPL093W	149	9209
630807	4932.YFL056C	1.31	15
634636	4932.YOR113W	6.64	424
631282	4932.YGR115C	0.03	12
629291	4932.YBR223C	1.71	104
632477	4932.YKL025C	12.6	552
633972	4932.YNL072W	4.87	195
631494	4932.YHL012W	0.013	12
634407	4932.YOL068C	3.88	284
633572	4932.YMR034C	0.278	8
631850	4932.YIL040W	11.9	276
635343	4932.YPR104C	9.21	786
632769	4932.YKR079C	6.33	707
633383	4932.YLR467W	2.67	8550
634202	4932.YNL291C	0.969	46
630726	4932.YER178W	521	20397
629053	4932.YBR009C	3420	42382
634666	4932.YOR142W-A	1025	1867044
632570	4932.YKL110C	22.3	806
632476	4932.YKL024C	204	4026
630536	4932.YER025W	432	18250
629333	4932.YBR261C	49.2	1072
634781	4932.YOR249C	2.02	155
633353	4932.YLR440C	5.97	516
631104	4932.YGL211W	8.46	372
629631	4932.YDL067C	40.8	316
634336	4932.YOL002C	3.43	122
631730	4932.YHR163W	169	4274
631623	4932.YHR069C	54.3	2285
633438	4932.YML049C	3.94	836
631363	4932.YGR186W	68.1	3072
633296	4932.YLR390W	22.4	329
630187	4932.YDR334W	0.923	154
632085	4932.YJL042W	31.0	3683
632622	4932.YKL160W	36.0	638
629981	4932.YDR148C	193	8320
629608	4932.YDL045C	9.07	391
630349	4932.YDR486C	30.5	346
633297	4932.YLR390W-A	122	3278
630366	4932.YDR503C	0.428	29
630574	4932.YER056C-A	1900	16992
635184	4932.YPL236C	2.24	105
634883	4932.YOR343W-A	80.6	59466
634680	4932.YOR155C	19.0	747
634998	4932.YPL057C	5.69	235
634274	4932.YNR020C	2.05	59
632283	4932.YJR002W	67.8	3584
631388	4932.YGR210C	50.9	1758
633277	4932.YLR371W	12.6	1749
630086	4932.YDR243C	5.86	476
630380	4932.YDR516C	87.8	6067
630745	4932.YFL002W-A	37.8	167952
630648	4932.YER114C	32.1	2383
629410	4932.YCL034W	33.0	1349
633555	4932.YMR019W	2.01	289
630137	4932.YDR289C	47.2	1641
631505	4932.YHL021C	101	5151
629930	4932.YDR098C-B	337	2232993
631019	4932.YGL128C	0.715	18
633137	4932.YLR245C	16.2	367
631865	4932.YIL053W	1776	62025
632093	4932.YJL049W	4.05	197
634546	4932.YOR028C	0.961	42
630032	4932.YDR194C	63.4	3389
634486	4932.YOL141W	3.89	316
633608	4932.YMR068W	1.66	48
633064	4932.YLR175W	338	14717
631851	4932.YIL041W	508	16866
632429	4932.YJR143C	33.3	2545
633787	4932.YMR230W	1290	29814
632375	4932.YJR093C	30.0	904
629931	4932.YDR099W	2445	77958
632353	4932.YJR070C	361	13175
634764	4932.YOR231W	13.5	537
632791	4932.YKR100C	23.9	655
632920	4932.YLR051C	45.8	754
629766	4932.YDL193W	18.3	725
634470	4932.YOL125W	5.42	279
633774	4932.YMR217W	404	24028
632455	4932.YKL006C-A	35.3	270
631541	4932.YHR001W-A	116	934
630668	4932.YER133W	250	9749
635375	4932.YPR134W	1.48	45
630315	4932.YDR453C	121	4578
633842	4932.YMR280C	1.52	191
634579	4932.YOR059C	2.0	84
635192	4932.YPL244C	0.827	23
635396	4932.YPR152C	1.35	65
634609	4932.YOR086C	57.7	7124
631053	4932.YGL162W	0.255	5
629362	4932.YBR290W	1.47	41
632936	4932.YLR067C	0.104	64
631207	4932.YGR043C	88.6	3094
630253	4932.YDR392W	300	8221
631589	4932.YHR041C	19.3	439
633311	4932.YLR404W	0.379	17
632770	4932.YKR080W	145	4026
630246	4932.YDR385W	2395	392392
630332	4932.YDR468C	33.9	401
630763	4932.YFL016C	71.0	2968
633086	4932.YLR197W	539	30286
629180	4932.YBR124W	0.091	9
633115	4932.YLR225C	22.3	1009
635291	4932.YPR052C	384	2076
628847	4932.YAL043C	20.9	1806
629852	4932.YDR027C	3.18	313
629487	4932.YCR035C	73.3	2464
634346	4932.YOL012C	286	6948
628804	4932.YAL010C	2.86	192
634130	4932.YNL222W	21.9	405
629310	4932.YBR239C	2.23	129
629790	4932.YDL217C	6.44	185
632712	4932.YKR024C	11.1	890
631673	4932.YHR111W	37.7	1354
631278	4932.YGR111W	21.9	1003
630774	4932.YFL025C	0.75	80
630108	4932.YDR261W-A	91.7	66371
630383	4932.YDR519W	94.0	2154
632484	4932.YKL032C	26.5	483
631315	4932.YGR146C	0.32	19
632553	4932.YKL096W	77.8	2535
632198	4932.YJL146W	7.12	366
630015	4932.YDR179W-A	0.215	19
629758	4932.YDL185W	509	63530
631032	4932.YGL141W	3.84	427
629264	4932.YBR199W	27.1	1406
633287	4932.YLR381W	0.183	66
635128	4932.YPL183C	8.55	1111
631472	4932.YGR292W	3.14	688
632374	4932.YJR092W	9.9	1387
628985	4932.YBL063W	0.438	64
631256	4932.YGR091W	4.19	242
630178	4932.YDR325W	3.74	408
629164	4932.YBR110W	8.57	423
630224	4932.YDR367W	5.76	86
634811	4932.YOR279C	3.94	72
629733	4932.YDL161W	75.5	2808
633522	4932.YML124C	110	8516
633957	4932.YNL058C	30.9	785
633938	4932.YNL041C	7.03	783
633974	4932.YNL074C	31.0	1649
633543	4932.YMR009W	42.0	917
634661	4932.YOR138C	15.6	893
632210	4932.YJL157C	4.57	432
631669	4932.YHR107C	106	5276
629831	4932.YDR007W	30.9	549
630771	4932.YFL022C	359	16150
633650	4932.YMR107W	102	1447
634762	4932.YOR230W	383	18573
634798	4932.YOR266W	2.08	76
629975	4932.YDR142C	3.85	163
629090	4932.YBR044C	4.71	332
630592	4932.YER070W	120	13034
631519	4932.YHL034C	501	12638
630965	4932.YGL075C	1.81	61
633765	4932.YMR208W	57.8	2868
629141	4932.YBR089C-A	187	944
634670	4932.YOR145C	72.1	1564
631816	4932.YIL011W	1.57	14
632343	4932.YJR060W	112	3604
634614	4932.YOR092W	2.05	99
633145	4932.YLR253W	3.93	253
628975	4932.YBL054W	9.23	621
635007	4932.YPL066W	0.078	20
630431	4932.YEL015W	45.4	1639
631128	4932.YGL234W	360	27860
634171	4932.YNL263C	12.1	523
633206	4932.YLR307C-A	0.486	5
628822	4932.YAL025C	88.9	2025
629844	4932.YDR019C	186	6196
633854	4932.YMR291W	22.8	1282
631159	4932.YGR001C	91.2	2285
633768	4932.YMR211W	2.77	160
634270	4932.YNR016C	328	86332
629405	4932.YCL029C	8.21	340
632925	4932.YLR056W	83.2	2810
633580	4932.YMR042W	3.52	43
630689	4932.YER148W	62.6	1046
634341	4932.YOL007C	11.4	174
632613	4932.YKL151C	57.9	1763
633132	4932.YLR240W	3.02	258
634734	4932.YOR202W	26.3	586
630133	4932.YDR285W	13.5	966
629308	4932.YBR237W	0.677	73
629332	4932.YBR260C	15.7	1013
634276	4932.YNR022C	32.1	401
630584	4932.YER065C	97.3	5554
629976	4932.YDR143C	13.2	653
632872	4932.YLR004C	0.089	6
633443	4932.YML054C	216	12178
630121	4932.YDR273W	1.04	20
634556	4932.YOR036W	6.65	152
630657	4932.YER122C	154	5898
632523	4932.YKL068W	130	6508
632025	4932.YIR024C	5.2	122
635300	4932.YPR061C	0.151	6
633428	4932.YML040W	1116	1947856
630902	4932.YGL014W	52.4	2016
634219	4932.YNL308C	86.1	4369
630555	4932.YER042W	111	2401
629179	4932.YBR123C	11.3	674
629970	4932.YDR137W	4.31	300
633984	4932.YNL084C	96.9	4074
634578	4932.YOR058C	0.674	113
632990	4932.YLR120C	22.5	401
628883	4932.YAR007C	68.4	4760
629692	4932.YDL125C	259	5741
634009	4932.YNL106C	4.54	681
632644	4932.YKL180W	2838	70365
632935	4932.YLR066W	44.8	775
631151	4932.YGL257C	0.343	24
629457	4932.YCR010C	31.5	699
632314	4932.YJR031C	7.81	979
633719	4932.YMR169C	99.4	9936
633187	4932.YLR289W	0.508	48
631422	4932.YGR243W	8.03	271
634381	4932.YOL043C	0.226	10
633118	4932.YLR227W-A	1116	1947856
634723	4932.YOR192C-B	35.8	163503
632479	4932.YKL027W	27.5	1401
633411	4932.YML024W	2894	73450
631641	4932.YHR080C	0.887	114
634030	4932.YNL127W	2.96	334
631605	4932.YHR054C	4.99	450
633085	4932.YLR196W	103	6744
629709	4932.YDL140C	74.6	13189
628818	4932.YAL021C	50.9	3459
631199	4932.YGR037C	1369	8950
631800	4932.YHR218W	4.08	4261
633433	4932.YML045W-A	965	1842627
629169	4932.YBR114W	2.72	190
631331	4932.YGR161C	4.22	112
629942	4932.YDR110W	5.06	266
631509	4932.YHL025W	13.6	191
628815	4932.YAL019W	30.2	2515
633453	4932.YML061C	4.04	286
633067	4932.YLR178C	228	4876
632909	4932.YLR040C	0.499	8
631518	4932.YHL033C	3071	114049
632183	4932.YJL133C-A	39.6	411
630825	4932.YFR006W	58.2	3341
629898	4932.YDR069C	1.42	147
631121	4932.YGL227W	31.5	3058
631543	4932.YHR003C	16.0	727
629399	4932.YCL024W	16.2	1429
629129	4932.YBR079C	279	24786
634845	4932.YOR310C	485	26172
631020	4932.YGL129C	25.9	1200
633450	4932.YML058W-A	1.82	12
633160	4932.YLR265C	2.55	80
633008	4932.YLR137W	0.954	39
633069	4932.YLR180W	1020	65091
634048	4932.YNL143C	0.751	6
630220	4932.YDR365C	65.9	3450
629274	4932.YBR207W	9.96	331
632992	4932.YLR121C	3.7	172
631706	4932.YHR140W	0.147	7
629665	4932.YDL099W	116	2096
633517	4932.YML119W	4.46	175
630047	4932.YDR208W	15.8	1240
634413	4932.YOL075C	0.222	27
634901	4932.YOR360C	10.7	623
634080	4932.YNL172W	2.23	378
630371	4932.YDR508C	46.7	2658
634060	4932.YNL153C	140	1628
632066	4932.YJL023C	0.672	20
633462	4932.YML070W	223	13633
630720	4932.YER173W	0.023	17
631027	4932.YGL136C	0.503	21
632179	4932.YJL129C	0.222	23
634720	4932.YOR191W	2.1	280
628940	4932.YBL022C	48.7	5214
629980	4932.YDR147W	2.72	157
630135	4932.YDR287W	7.84	218
634875	4932.YOR336W	7.81	1256
630398	4932.YDR530C	20.9	808
633333	4932.YLR422W	1.58	302
632028	4932.YIR027C	0.091	6
633525	4932.YML127W	21.8	1327
633422	4932.YML034W	13.7	1172
631867	4932.YIL055C	6.22	348
635103	4932.YPL158C	0.674	33
630870	4932.YFR043C	3.55	92
631143	4932.YGL249W	1.6	110
629376	4932.YBR302C	5.35	1067
632040	4932.YIR037W	842	6265
632556	4932.YKL098W	0.668	37
633731	4932.YMR178W	59.9	1936
629049	4932.YBR005W	4.27	114
630914	4932.YGL026C	437	33132
631598	4932.YHR049W	176	5616
629713	4932.YDL144C	12.4	520
630637	4932.YER103W	1173	275681
631514	4932.YHL030W	16.6	3791
633649	4932.YMR106C	14.6	777
634833	4932.YOR299W	3.45	264
633713	4932.YMR163C	0.196	9
633743	4932.YMR189W	93.4	9478
635459	4932.YPR204W	2.66	4941
630273	4932.YDR411C	19.3	579
631755	4932.YHR183W	837	58140
629024	4932.YBL098W	17.2	869
633918	4932.YNL022C	13.1	627
630862	4932.YFR036W	23.0	87
634403	4932.YOL064C	92.6	3558
629743	4932.YDL171C	92.8	22308
631265	4932.YGR100W	7.34	916
632606	4932.YKL145W	131	6064
631478	4932.YGR296W	2.51	8332
631134	4932.YGL240W	3.03	58
634885	4932.YOR344C	13.8	217
630524	4932.YER015W	7.83	710
630093	4932.YDR249C	0.01	6
630334	4932.YDR470C	5.68	287
629225	4932.YBR164C	83.1	1771
629327	4932.YBR255W	4.06	277
634114	4932.YNL206C	21.1	1101
634446	4932.YOL103W	0.923	60
630645	4932.YER111C	7.11	713
635211	4932.YPL259C	18.2	547
629771	4932.YDL198C	188	5283
630539	4932.YER028C	1.09	25
632212	4932.YJL159W	68.1	5671
631081	4932.YGL189C	1297	20476
634398	4932.YOL059W	153	9320
631760	4932.YHR188C	15.2	853
632981	4932.YLR111W	0.004	10
628809	4932.YAL015C	2.26	106
634515	4932.YOR001W	45.1	3334
631206	4932.YGR042W	0.856	18
634737	4932.YOR205C	1.31	98
634685	4932.YOR160W	7.88	757
629656	4932.YDL090C	7.21	203
634743	4932.YOR211C	22.5	1694
630184	4932.YDR331W	2.99	143
629824	4932.YDR001C	39.5	3942
631420	4932.YGR241C	15.1	428
631260	4932.YGR095C	82.4	2042
631861	4932.YIL049W	0.32	10
635046	4932.YPL104W	6.76	534
630212	4932.YDR358W	33.0	1987
635362	4932.YPR122W	0.917	136
630030	4932.YDR192C	94.9	3255
631891	4932.YIL076W	139	4007
633116	4932.YLR226W	9.69	391
631660	4932.YHR098C	48.5	4245
630362	4932.YDR499W	8.18	637
631161	4932.YGR003W	0.929	120
631201	4932.YGR038C-B	333	2231419
633702	4932.YMR154C	0.386	85
633070	4932.YLR181C	29.2	1019
630303	4932.YDR441C	15.5	306
634729	4932.YOR197W	110	3105
630810	4932.YFL059W	16.9	1287
634148	4932.YNL240C	10.2	465
630168	4932.YDR318W	1.71	57
629181	4932.YBR125C	19.6	897
630000	4932.YDR167W	526	7415
631930	4932.YIL113W	3.33	76
634408	4932.YOL069W	7.77	366
628928	4932.YBL010C	3.4	96
629190	4932.YBR131W	0.443	41
632967	4932.YLR098C	1.43	77
631160	4932.YGR002C	13.8	575
628945	4932.YBL027W	3133	59418
630050	4932.YDR210C-D	305	2049431
629667	4932.YDL101C	15.8	806
634694	4932.YOR166C	1.26	79
629777	4932.YDL204W	95.8	3371
633655	4932.YMR112C	19.2	236
629202	4932.YBR142W	35.6	3019
628956	4932.YBL037W	9.87	1097
633461	4932.YML069W	86.8	4980
632357	4932.YJR074W	24.5	849
629669	4932.YDL103C	92.5	6217
635191	4932.YPL243W	69.0	3891
635132	4932.YPL186C	17.6	630
632330	4932.YJR047C	287	12961
633656	4932.YMR113W	9.78	493
631956	4932.YIL137C	45.4	4200
634543	4932.YOR025W	0.874	30
631504	4932.YHL020C	23.5	731
634232	4932.YNL321W	12.8	977
629433	4932.YCL057C-A	98.2	1738
629995	4932.YDR162C	29.8	829
632692	4932.YKR004C	0.765	35
632034	4932.YIR032C	2.63	69
629953	4932.YDR119W-A	22.8	153
635180	4932.YPL232W	66.3	2575
631926	4932.YIL109C	105	9991
630894	4932.YGL007W	1.53	8
633172	4932.YLR277C	5.82	596
633906	4932.YNL010W	345	8240
630518	4932.YER010C	34.5	470
630777	4932.YFL028C	56.8	1545
630840	4932.YFR018C	4.73	124
629185	4932.YBR127C	727	46692
630490	4932.YEL064C	0.398	25
629541	4932.YCR090C	37.7	939
632568	4932.YKL108W	1.92	64
628960	4932.YBL039W-B	5.54	36
633414	4932.YML027W	2.19	68
631364	4932.YGR187C	44.5	2421
632506	4932.YKL053C-A	93.5	1063
629751	4932.YDL179W	0.425	64
629634	4932.YDL070W	3.08	199
630953	4932.YGL063W	0.605	67
628988	4932.YBL066C	5.02	561
630946	4932.YGL057C	5.66	120
632740	4932.YKR051W	0.416	35
633424	4932.YML036W	40.6	854
633672	4932.YMR127C	8.69	432
630062	4932.YDR219C	2.69	171
633803	4932.YMR244C-A	226	1040
631047	4932.YGL156W	23.5	2885
632465	4932.YKL015W	0.752	69
635242	4932.YPR006C	50.4	3079
631923	4932.YIL106W	30.8	1398
633360	4932.YLR447C	144	6090
631927	4932.YIL110W	12.6	534
630052	4932.YDR210W-A	83.4	62851
634598	4932.YOR075W	6.41	165
633600	4932.YMR060C	9.62	471
634962	4932.YPL022W	5.82	775
634522	4932.YOR008C	44.1	766
631334	4932.YGR161W-A	87.9	62343
635379	4932.YPR137C-B	350	2342264
632078	4932.YJL034W	649	81068
634571	4932.YOR051C	81.5	3610
628841	4932.YAL038W	6153	304531
631360	4932.YGR183C	80.0	448
634367	4932.YOL030W	52.0	2708
632973	4932.YLR103C	1.29	67
629114	4932.YBR065C	6.01	244
634264	4932.YNR010W	13.3	223
633231	4932.YLR330W	90.9	4907
632685	4932.YKL222C	0.575	116
632004	4932.YIR009W	15.0	180
634584	4932.YOR064C	1.48	35
632946	4932.YLR077W	7.44	472
630980	4932.YGL090W	2.05	370
633786	4932.YMR229C	131	22524
633758	4932.YMR201C	5.36	164
629272	4932.YBR205W	30.2	1674
634855	4932.YOR318C	0.007	5
634197	4932.YNL286W	10.2	214
629867	4932.YDR038C	21.3	7895
629419	4932.YCL043C	544	36451
628854	4932.YAL048C	2.5	229
633865	4932.YMR301C	8.76	489
630963	4932.YGL073W	18.8	1055
633771	4932.YMR214W	39.1	1592
635221	4932.YPL269W	2.12	102
633654	4932.YMR111C	8.07	405
634667	4932.YOR142W-B	303	2208785
629640	4932.YDL076C	11.0	362
634192	4932.YNL283C	1.68	55
633328	4932.YLR417W	1.98	110
633634	4932.YMR092C	81.9	5937
630333	4932.YDR469W	49.7	772
633809	4932.YMR250W	69.5	4051
630856	4932.YFR032C-A	1374	2242
630601	4932.YER077C	1.63	126
632958	4932.YLR089C	81.9	4231
630312	4932.YDR450W	3030	82834
631707	4932.YHR141C	1450	6370
632388	4932.YJR105W	834	32550
632754	4932.YKR065C	70.2	859
631770	4932.YHR197W	34.0	3294
630160	4932.YDR312W	43.6	2748
629888	4932.YDR059C	166	2544
634691	4932.YOR163W	61.7	1032
632366	4932.YJR084W	3.44	153
632883	4932.YLR015W	5.42	330
635307	4932.YPR068C	0.033	18
630699	4932.YER156C	104	4726
635246	4932.YPR010C	135	14596
635048	4932.YPL106C	1049	84258
631592	4932.YHR044C	19.3	1386
631647	4932.YHR086W	7.76	292
632820	4932.YLL022C	146	3496
635389	4932.YPR145W	628	44585
631981	4932.YIL159W	1.33	182
631864	4932.YIL052C	1908	17034
629219	4932.YBR159W	78.2	3119
632308	4932.YJR025C	157	3732
635182	4932.YPL234C	91.5	557
629637	4932.YDL073W	4.2	501
631920	4932.YIL104C	13.0	712
630470	4932.YEL047C	288	12658
634884	4932.YOR343W-B	34.0	161923
631075	4932.YGL184C	17.9	865
635258	4932.YPR020W	149	1653
629907	4932.YDR078C	0.156	8
629251	4932.YBR189W	2270	48112
629526	4932.YCR075W-A	30.5	280
634461	4932.YOL116W	3.73	86
635223	4932.YPL271W	458	4468
633714	4932.YMR164C	0.285	54
633142	4932.YLR250W	47.5	1175
633055	4932.YLR166C	9.09	879
629391	4932.YCL016C	4.72	212
635020	4932.YPL079W	1843	33652
632127	4932.YJL079C	14.7	49
629657	4932.YDL091C	7.27	275
635440	4932.YPR186C	2.26	90
631965	4932.YIL145C	40.6	1272
631030	4932.YGL139W	12.4	862
633550	4932.YMR014W	37.8	1216
635263	4932.YPR025C	15.4	670
630853	4932.YFR031C	3.34	397
630464	4932.YEL041W	0.221	7
633867	4932.YMR303C	3618	185497
631642	4932.YHR081W	69.5	878
634141	4932.YNL233W	8.85	729
633298	4932.YLR392C	6.03	352
634968	4932.YPL028W	567	26203
635040	4932.YPL098C	42.5	586
635111	4932.YPL166W	3.17	112
633448	4932.YML057W	45.6	3001
634994	4932.YPL053C	9.94	597
633587	4932.YMR048W	3.21	93
631009	4932.YGL119W	17.4	686
631547	4932.YHR006W	2.22	90
634267	4932.YNR013C	21.4	1304
633683	4932.YMR137C	0.118	9
628919	4932.YBL005W	0.89	43
630034	4932.YDR195W	20.8	982
632217	4932.YJL164C	33.4	2240
635043	4932.YPL101W	10.6	392
632336	4932.YJR053W	1.95	121
630454	4932.YEL032W	58.4	6540
633072	4932.YLR183C	1.63	80
630634	4932.YER100W	34.3	749
629686	4932.YDL119C	2.48	90
635443	4932.YPR189W	14.5	2399
634287	4932.YNR032W	4.09	270
628849	4932.YAL044W-A	33.9	447
629609	4932.YDL045W-A	14.9	129
633113	4932.YLR223C	9.55	495
629456	4932.YCR009C	232	5442
630934	4932.YGL044C	24.4	456
631410	4932.YGR232W	66.4	2340
634674	4932.YOR149C	0.128	5
631108	4932.YGL215W	1.15	46
632698	4932.YKR010C	18.9	1170
628939	4932.YBL021C	1.19	12
630580	4932.YER061C	22.2	1042
634826	4932.YOR293W	1303	29986
633630	4932.YMR088C	0.581	43
633216	4932.YLR315W	0.947	19
628796	4932.YAL001C	4.11	478
630231	4932.YDR373W	9.15	206
630672	4932.YER136W	172	8382
633329	4932.YLR418C	80.6	2601
633948	4932.YNL050C	31.9	640
629836	4932.YDR012W	2721	183573
630397	4932.YDR529C	248	4069
629257	4932.YBR194W	3.98	26
633791	4932.YMR233W	9.37	184
634586	4932.YOR066W	1.08	60
631212	4932.YGR048W	25.4	996
628855	4932.YAL049C	97.1	2516
633021	4932.YLR149C	0.776	62
632128	4932.YJL080C	281	37901
630106	4932.YDR261C-C	1184	1989316
630804	4932.YFL053W	1.88	101
632574	4932.YKL114C	41.3	1407
635345	4932.YPR106W	14.1	682
630976	4932.YGL086W	20.4	1731
629294	4932.YBR225W	9.33	985
633624	4932.YMR083W	792	40038
632020	4932.YIR021W	5.26	251
634703	4932.YOR175C	19.0	1359
634365	4932.YOL028C	3.91	39
629315	4932.YBR244W	194	4491
629065	4932.YBR019C	18.8	1565
632534	4932.YKL078W	9.44	796
632619	4932.YKL156W	1417	21882
631130	4932.YGL236C	1.99	166
635442	4932.YPR188C	32.6	628
630325	4932.YDR462W	15.5	252
630859	4932.YFR034C	18.4	382
632808	4932.YLL010C	24.5	929
633882	4932.YMR315W	216	7544
633440	4932.YML051W	0.765	38
631815	4932.YIL010W	50.5	1056
634110	4932.YNL202W	20.4	551
629773	4932.YDL200C	0.608	11
629678	4932.YDL112W	14.2	2803
631423	4932.YGR244C	254	11246
630917	4932.YGL029W	73.3	136
631536	4932.YHL048W	3.2	448
630826	4932.YFR007W	8.25	443
634410	4932.YOL071W	46.0	763
630919	4932.YGL031C	3418	27588
634775	4932.YOR243C	45.4	3305
629683	4932.YDL116W	110	8159
631048	4932.YGL157W	108	5159
631736	4932.YHR168W	1.7	78
633429	4932.YML041C	2.32	72
633452	4932.YML060W	1.44	55
628961	4932.YBL040C	2.85	123
629513	4932.YCR061W	4.5	204
631848	4932.YIL038C	60.2	3631
633524	4932.YML126C	398	18107
630165	4932.YDR316W-A	1064	1910823
635306	4932.YPR067W	18.8	328
635167	4932.YPL220W	2121	80044
635055	4932.YPL113C	1.48	66
634453	4932.YOL108C	6.3	84
631452	4932.YGR271W	3.82	1018
631593	4932.YHR045W	8.99	667
634484	4932.YOL139C	475	9630
629985	4932.YDR152W	82.0	1281
631210	4932.YGR046W	0.418	22
634645	4932.YOR122C	1142	11105
634436	4932.YOL094C	36.1	1425
629462	4932.YCR015C	6.95	192
630027	4932.YDR189W	40.5	3280
629203	4932.YBR143C	290	15030
632117	4932.YJL071W	4.31	285
634494	4932.YOL149W	31.6	883
630216	4932.YDR362C	3.47	224
634478	4932.YOL133W	85.8	949
633320	4932.YLR410W-B	38.1	169422
631192	4932.YGR031W	15.5	598
633701	4932.YMR153W	172	6652
632511	4932.YKL057C	61.6	8019
628958	4932.YBL039C	209	13831
633916	4932.YNL020C	12.2	724
633292	4932.YLR386W	8.12	909
631892	4932.YIL077C	6.93	195
635174	4932.YPL226W	188	22491
630609	4932.YER083C	59.0	1595
630492	4932.YEL066W	22.8	278
632853	4932.YLL055W	0.261	16
631679	4932.YHR117W	27.3	1670
635032	4932.YPL091W	172	8460
633508	4932.YML111W	11.0	888
634084	4932.YNL176C	1.91	63
630337	4932.YDR473C	7.67	367
634895	4932.YOR354C	22.7	1586
630655	4932.YER120W	364	12232
629819	4932.YDL245C	1.39	708
635324	4932.YPR084W	2.58	81
629032	4932.YBL103C	15.2	777
628932	4932.YBL014C	0.153	14
628827	4932.YAL029C	12.8	3406
633530	4932.YML132W	5.35	1067
634158	4932.YNL250W	5.68	632
628933	4932.YBL015W	549	27962
631594	4932.YHR046C	26.6	770
635437	4932.YPR183W	415	12010
629787	4932.YDL214C	11.8	733
630674	4932.YER137C-A	1205	2005682
631613	4932.YHR060W	21.9	485
629389	4932.YCL012C	31.9	472
634149	4932.YNL241C	194	10560
631777	4932.YHR203C	3229	96892
630198	4932.YDR345C	142	10627
632764	4932.YKR075C	0.754	25
634420	4932.YOL081W	2.39	738
633023	4932.YLR150W	2438	55362
632046	4932.YJL001W	141	3695
628828	4932.YAL030W	63.0	740
630011	4932.YDR176W	363	21065
629519	4932.YCR068W	2.24	107
629697	4932.YDL130W	2201	22608
630102	4932.YDR258C	139	10317
629023	4932.YBL097W	4.36	271
634032	4932.YNL129W	16.4	506
629768	4932.YDL195W	159	18254
633150	4932.YLR257W	141	5106
630527	4932.YER018C	6.19	164
632616	4932.YKL154W	30.3	730
630694	4932.YER152C	10.4	481
632928	4932.YLR059C	23.8	910
633835	4932.YMR273C	12.8	665
630844	4932.YFR022W	0.846	60
633225	4932.YLR324W	97.9	6743
629782	4932.YDL209C	6.3	292
631950	4932.YIL132C	0.235	6
634036	4932.YNL132W	72.2	8882
632298	4932.YJR015W	1.27	75
634738	4932.YOR206W	86.6	5924
632874	4932.YLR006C	8.65	666
633489	4932.YML095C	4.05	102
634043	4932.YNL138W-A	1.88	11
633367	4932.YLR454W	3.16	1007
634716	4932.YOR187W	316	15578
634628	4932.YOR106W	6.68	200
631322	4932.YGR152C	29.8	804
633965	4932.YNL067W	1625	57365
632387	4932.YJR104C	1717	24317
634600	4932.YOR077W	2.41	54
632714	4932.YKR026C	47.4	1894
631373	4932.YGR196C	10.5	801
634489	4932.YOL144W	27.4	1362
633485	4932.YML092C	222	5810
631620	4932.YHR066W	51.7	3164
630109	4932.YDR261W-B	33.9	154898
631801	4932.YHR218W-A	2.76	556
633019	4932.YLR147C	29.0	332
634581	4932.YOR061W	119	4247
631249	4932.YGR084C	22.3	936
631765	4932.YHR193C	1360	24488
632135	4932.YJL087C	18.8	1591
629594	4932.YDL030W	6.74	341
632346	4932.YJR063W	88.8	1127
631026	4932.YGL135W	2121	80044
634423	4932.YOL083W	3.89	203
629569	4932.YDL007W	123	5808
630683	4932.YER144C	1.73	165
629455	4932.YCR008W	15.8	801
634124	4932.YNL216W	46.5	3561
634156	4932.YNL248C	118	4703
633469	4932.YML077W	3.42	95
632224	4932.YJL171C	66.4	2471
632384	4932.YJR101W	25.2	665
630968	4932.YGL078C	137	9720
634243	4932.YNL332W	0.835	112
632289	4932.YJR007W	296	10874
635419	4932.YPR168W	28.9	208
634686	4932.YOR161C	2.02	158
635206	4932.YPL256C	3.62	194
632970	4932.YLR100W	93.1	3744
632421	4932.YJR136C	1.3	55
635247	4932.YPR010C-A	260	2039
629523	4932.YCR073C	1.27	204
630517	4932.YER009W	486	6275
629874	4932.YDR045C	33.9	489
628914	4932.YAR075W	283	17724
630139	4932.YDR291W	1.35	160
630322	4932.YDR460W	12.8	460
630944	4932.YGL055W	122	5791
629527	4932.YCR076C	9.17	175
